listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
h7dWY834+QhzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2390-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423739343137303937,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,7,13,,,,New Construction,"You can explore this 3 BHK flat on rent in Sargasan Gandhinagar. The flat is available for rent at a competitive amount of ₹26,000. The apartment is on the 7 floor, has a carpet area of 2390 sqft with 3 bathrooms and 1 balcony. The apartment is located at Aavkar Amore, Opp. Aavkar 96, Behind Sahajanand School of Achiever, Near Sargasan Cross Road, Gandhinagar.",26000,26000,0,,3,,No,No,No,,True,True,Agent,36,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
dZjiTx1J9oZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2700-Sq-ft-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423736343538363135,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,"siddhraj zoey , opposite randesan metro station, randesan",,,,Apartment,Furnished,2,9,East,2700,Sq-ft,New Construction,"Apartment tailored to your highest standards, A higher quality leaving, everything u need in this apartment 3 BHK flat is available for rent in Randesan immediately. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹30,000. Located on the 2 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 1500 sqft. The building has 9 floor and offers Kids play area amenities. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, visitor parking. This flat is located at Siddhraj Zoey, Besides Maruti magnum, Nr.Axis Bank, Randesan, Gandhinagar.",30000,,,11,3,,No,No,No,"Laundry Service, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,81,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
fiTLTsCz6W9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-255-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423738343333313731,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Unfurnished,10,12,North - East,255,Sq-yrd,New Construction,"Grab the chance to own this affordable 3 BHK flat for rent in the Kudasan area. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹26,500. Located on the 10 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 141 sqyrd. There is also facility of 1 Covered parking. The residence includes power back up, reserved parking, security.",26500,56000,0,12,3,1 Covered,Yes,No,No,Jogging and Strolling Track,False,True,Agent,100,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
eoTfszhyBgJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2250-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423833393337363833,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Kudasan,Gandhinagar",,,,Apartment,Unfurnished,5,13,East,2250,Sq-ft,2016,Weve pre-filled some Amenities for Royal Revanta 3 basis the info in Magicbricks Database.Amenities Gymnasium Jogging and Strolling Track Lift Piped Gas Power Back Up Reserved Parking Security Swimming Pool,27000,27000,1500,12,3,"1 Covered, 1 Open",Yes,No,No,Jogging and Strolling Track,False,True,Agent,95,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
HupCpUQtxa1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-225-Sq-yrd-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833373338333737,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Brij Green, Sargasan, Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,3,9,North - East,225,Sq-yrd,New Construction,"If you are searching a 3 BHK apartment for rent in Sargasan, check out this amazing rental flat. This 3 BHK flat can be availed at the rental price of ₹30,000. Live in this lovely flat and get access to various useful facilities such as 3 Wardrobe, 3 Bed, 1 TV, 1 AC, Sofa, Dining Table and Gas Connection. Located on the 3 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 125 sqyrd. You will also find 1 Covered parking facility. This property offers power back up, reserved parking, security. Visit the apartment at B/H. Ved International School, Near Info City Junior School, Sargasan, Dist. Gandhinagar..",30000,60000,1200,15,3,1 Covered,No,No,No,,False,True,Agent,100,Immediately,2026-04-18T23:45:34.000Z,Today,True
Zp47cAWNdstzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-265-Sq-yrd-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423833373137343537,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,3,8,North - East,265,Sq-yrd,Less than 5 years,"You can explore this 3 BHK flat on rent in Kudasan Gandhinagar. The apartment is available at an affordable rental price of ₹27,000. The apartment is on the 3 floor, has a carpet area of 165 sqyrd with 3 bathrooms and 1 balcony. The property includes 1 Covered, 1 Open parking. The property encompasses 8 floor and provides Kids play area amenities. This home provides power back up, security. The address is Nr. Sarthak Heaven, P.D.P.U Cross Road, Kudasan, Urjanagar, Gandhinagar.",27000,54000,1500,11,3,"1 Covered, 1 Open",No,No,No,,False,True,Agent,95,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
mOlAqO6uNRZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1722-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423833363132353931,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,A 902.,,,,Apartment,Semi-Furnished,9,12,East,1722,Sq-ft,New Construction,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Kudasan. Available at a rental price of ₹30,000, this 3 BHK flat is worth considering. The flat is on the 9 floor and includes 3 bathrooms, 2 balcony with a carpet area of 1338 sqft. 1 Covered parking facility are also available. The flat comes with power back up, reserved parking, security. Find this apartment at A 902., Kudasan, Gandhinagar, Gujarat.",30000,60000,0,17,3,1 Covered,No,No,No,,False,True,Agent,95,Immediately,2026-04-18T23:45:34.000Z,Today,True
o1skUzoF0zVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1395-Sq-ft-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423833393632393937,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,"Gandhinagar, Gujarat",19210|GNLU Metro Station|5 minutes,,,Apartment,Furnished,11,13,,1395,Sq-ft,New Construction,"3 BHK apartment is available on rent in Raysan Gandhinagar right away. The rent of the 3 BHK flat is ₹35,000. The apartment is on the 11 floor, has a covered area of 1395 sqft with 3 bathrooms and 1 balcony. The building has 13 floor and offers Kids play area amenities. This flat is located at Nr BAPS School, B/H IOC Petrol Pump, Raysan Rd, Raysan, Gujarat .",35000,35000,0,25,3,,No,No,No,,True,True,Agent,58,Immediately,2026-04-16T23:45:23.000Z,"Apr 17, '26",True
QjuRcnDgsQNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2055-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423833373637333439,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,000.,,,,Apartment,Furnished,11,14,East,2055,Sq-ft,New Construction,"3 bhk well furnished flat, spacious rooms, road location If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Sargasan. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹35,000. The flat is located on the 11 floor which includes 3 bathrooms, 2 balcony, and covers a carpet area of 1130 sqft. 1 Covered parking space is also available. This property includes 14 floor and provides Kids play area benefits. The apartment comes furnished with power back up, reserved parking, security, service/goods lift, ro water system. Visit the apartment at Survey No 344/003,344/001,345,344/002,342/003/002, Gandhinagar, Gandhinagar, Gujarat,.",35000,70000,0,17,3,1 Covered,No,No,No,"Banquet Hall, Bar/Lounge, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,100,Immediately,2026-04-17T23:45:21.000Z,Yesterday,True
6eRD9kPcvH1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-225-Sq-yrd-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423833333835383737,2026-04-19 13:51:41,,,,Royal Consultancy,sargasam,,,,Apartment,Semi-Furnished,4,5,West,225,Sq-yrd,5 to 10 years,"nr s g heighay You can explore this 3 BHK flat on rent in sangath teress Gandhinagar. This 3 BHK flat is available at the reasonable rent amount of ₹30,000. The flat is on the 4 floor and includes 3 bathrooms, 2 balcony with a carpet area of 175 sqyrd. This unit is designed with power back up, reserved parking, security, service/goods lift, air conditioned, ro water system.",30000,60000,1500,15,3,,No,No,No,"Air Conditioned, Laundry Service, RO Water System, Jogging and Strolling Track",True,True,Agent,80,Immediately,2026-04-16T23:45:22.000Z,"Apr 17, '26",True
xtUZy2fWyDBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2025-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Gandhinagar&id=4d423734323731373131,2026-04-19 13:51:41,,,,Dream Home Property Consultancy ,Randesan,,,,Apartment,Semi-Furnished,13,13,East,2025,Sq-ft,Less than 5 years,"24HOURS Security 24Hours water Good Society Near By Main Road Gift City Raksha Shakti circle Find 3 BHK flat for rent in Atishay Shivalay 2 Randesan Gandhinagar. The multistorey apartment is available at rent of ₹31,000. Located on the 13 floor, the flat comprises 3 bathrooms, 1 balcony, and has a carpet area of 950 sqft. 1 Covered parking space is also available. This unit features power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system.",31000,30000,2500,15,3,1 Covered,No,No,No,"Air Conditioned, Internet/Wi-Fi Connectivity, Banquet Hall, Jogging and Strolling Track",False,True,Agent,100,Immediately,2026-04-12T03:42:33.000Z,"Apr 12, '26",True
LrvVRuOxC8xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2100-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423830393233373131,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Gandhinagar, Gujarat",,,,Apartment,Semi-Furnished,4,13,East,2100,Sq-ft,New Construction,"this properties is good location Find 3 BHK flat for rent in Sargasan Gandhinagar. The 3 BHK apartment is available at a reasonable rent of ₹28,000. Located on the 4 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 1700 sqft. This flat is fitted with power back up, reserved parking, security, service/goods lift, intercom facility, ro water system. Find this apartment at Sargasan, Gandhinagar, Gujarat.",28000,28000,2000,13,3,,No,No,No,"Laundry Service, Internet/Wi-Fi Connectivity, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,76,Immediately,2026-04-16T05:39:36.000Z,"Apr 16, '26",True
mc6uRVO/g7xzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-250-Sq-ft-Multistorey-Apartment-FOR-Rent-Raysan-in-Gandhinagar&id=4d423832353637303637,2026-04-19 13:51:41,23.16672,72.66059,,Raysan,raysan,19210|GNLU Metro Station|5 minutes,,,Apartment,Semi-Furnished,3,7,,250,Sq-ft,5 to 10 years,"bachelor allows 3 BHK flat is available for rent in Raysan immediately. Available at a rental price of ₹30,000, this 3 BHK flat is worth considering. The flat is on the 3 floor and includes 3 bathrooms, 3 balcony with a carpet area of 250 sqft. The residence includes power back up, reserved parking, security. You can visit the flat at raysan, Raysan, Gandhinagar, Gujarat.",30000,,,120,3,,No,No,No,,True,True,Agent,51,Immediately,2026-04-13T11:44:11.000Z,"Apr 13, '26",True
+2/sRFBIVIJzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2250-Sq-ft-Multistorey-Apartment-FOR-Rent-Adalaj-in-Gandhinagar&id=4d423832353932313433,2026-04-19 13:51:41,23.164356,72.581158,,Adalaj,"Zundal-Adalaj Highway,Adalaj",,,,Apartment,Unfurnished,8,13,East,2250,Sq-ft,New Construction,"Best Society and Best Garden View Find 3 BHK flat for rent in Adalaj Gandhinagar. The rent of the 3 BHK flat is ₹30,000. The flat is on the 8 floor and includes 3 bathrooms, 2 balcony with a carpet area of 1250 sqft. 1 Covered parking facility are also available. The building comprises 13 floor and includes Kids play area features. The property features reserved parking, security. Visit the apartment at Nr Water Tank, Opp. Anavya Parmeshwar, Sabaramti Mehsana Highway, Adalaj, Gandhinagar.",30000,60000,0,13,3,1 Covered,No,Yes,Yes,Banquet Hall,False,True,Agent,100,Immediately,2026-04-08T07:42:49.000Z,"Apr 08, '26",True
kMn6NcqIDP5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2115-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423830343536363339,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,"Sargasan,Gandhinagar",,,,Apartment,Semi-Furnished,11,14,,2115,Sq-ft,2023,"SHYAM HEIGHTS presenting on elegant way of living with porodisalc architecture, dazzling design, ond soothing ambiance. Welcome to Shyam Heights, where life is a festival, where every moment is filled up with exuberance where you and your loved ones can live blissfully",28000,,,13,3,,No,No,No,,False,True,Agent,72,Immediately,2026-03-15T08:51:34.000Z,"Mar 15, '26",True
9Ptg9YgqEhNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-200-Sq-yrd-Multistorey-Apartment-FOR-Rent-Gandhinagar-in-Gandhinagar&id=4d423833373032303631,2026-04-19 13:51:41,23.0395677,72.5660045,,Gandhinagar,"Gandhinagar,Gandhinagar",,,,Apartment,Furnished,4,7,East,200,Sq-yrd,5 to 10 years,"east facinag falat fully furnisht with moduler kicthen A beautiful 3 BHK flat is available for rent in Gandhinagar. The multistorey apartment is available at rent of ₹35,000. Additional amenities available with the flat are 3 Wardrobe, 4 Bed, Fridge, Sofa, Washing Machine, Dining Table and Gas Connection. The apartment is on the 4 floor, has a carpet area of 120 sqyrd with 3 bathrooms and 1 balcony. There is also facility of 1 Covered parking. The property features reserved parking, security.",35000,70000,,19,3,1 Covered,No,No,No,,True,True,Agent,81,Immediately,2026-03-09T07:11:53.000Z,"Mar 09, '26",True
F0SUT+VKbJVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-300-Sq-yrd-Multistorey-Apartment-FOR-Rent-Randesan-in-Gandhinagar&id=4d423737303838363831,2026-04-19 13:51:41,23.17588,72.65443,,Randesan,Gandhinagar Randesan,,,,Apartment,Semi-Furnished,4,10,East,300,Sq-yrd,New Construction,"This property is new construction, well maintained property, allowed parking fix, many amenities available, 24h security and water line. Check out this newly constructed 3 BHK flat on rent in the prime location of Randesan Gandhinagar. The 3 BHK apartment is available at a reasonable rent of ₹30,000. The apartment is on the 4 floor, has a carpet area of 270 sqyrd with 3 bathrooms and 3 balcony. 1 Covered parking facility are also available. The flat comes with power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. This flat is located at Randesan, Gandhinagar, Gujarat .",30000,60000,1500,11,3,1 Covered,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,100,Immediately,2026-03-22T21:46:59.000Z,"Mar 23, '26",True
oX4HzcI4ozFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1865-Sq-ft-Multistorey-Apartment-FOR-Rent-Kudasan-in-Gandhinagar&id=4d423637343230353031,2026-04-19 13:51:41,23.1698784,72.6232479,,Kudasan,503.,,,,Apartment,Unfurnished,5,7,North - East,1865,Sq-ft,Less than 5 years,"this property is near by tcs and gift city area good location in this flat full furnished laxurish flat Grab the chance to own this affordable 3 BHK flat for rent in the Kudasan area. You can get this flat at monthly rent of ₹30,000. Located on the 5 floor, the flat has 3 bathrooms, 1 balcony in carpet area of 1665 sqft. This home provides power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system. Visit the flat at Palm Rd, Urjanagar 1, Kudasan, Gandhinagar, Gujarat.",30000,60000,0,16,3,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",False,True,Agent,85,Immediately,2026-02-21T17:56:27.000Z,"Feb 21, '26",True
Eh8qmIX5TpFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-Sargasan-in-Gandhinagar&id=4d423732343830383137,2026-04-19 13:51:41,23.1848805,72.615856,,Sargasan,sargasan,,,,Apartment,Unfurnished,6,8,East,1500,Sq-ft,5 to 10 years,"In centre of kudasan near the landmark suitable for cafe. Find 3 BHK flat for rent in Sargasan Gandhinagar. The 3 BHK apartment is available at a reasonable rent of ₹32,000. The flat is located on the 6 floor which includes 3 bathrooms, 2 balcony, and covers a carpet area of 1500 sqft. There is also facility of 1 Covered parking. The apartment comes furnished with power back up, reserved parking, security. Visit the flat at Sargasan, Gandhinagar..",32000,64000,0,21,3,1 Covered,No,No,No,,True,True,Agent,93,Immediately,2026-04-07T06:15:23.000Z,"Apr 07, '26",True
