listing_id,source_portal,listing_url,scraped_at,latitude,longitude,locality,sublocality,address,landmark_details,pincode,bhk_type,property_type,furnishing,floor_number,total_floors,facing,sqft,area_type,age_years,apartment_bio,monthly_rent,deposit_amount,maintenance_monthly,price_per_sqft,bathrooms,parking,has_lift,has_gym,has_security,luxury_amenities,is_verified,is_premium,owner_type,confidence_score,possession_status,listed_date,last_updated,is_available
fCyr0HGY9IxzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1700-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Surat&id=4d423831303130303235,2026-04-19 13:52:36,,,,Safe & Shine Properties,near cinezza multiple jahagirabad,,,,Apartment,Semi-Furnished,3,14,East,1700,Sq-ft,New Construction,"3 BHK Flat For Rent with all premium amenities available You can avail the 3 BHK flat for rent in the well-known location of Kingwood. This 3 BHK flat can be availed at the rental price of ₹21,500. The apartment is on the 3 floor, has a carpet area of 1000 sqft with 3 bathrooms and 3 balcony. There is also facility of 1 Covered parking. This property offers power back up, reserved parking, security.",21500,65000,0,13,3,1 Covered,No,No,No,,True,True,Agent,80,Immediately,2026-04-17T23:45:20.000Z,Yesterday,True
IbrDpq6/DhZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-Gam-in-Surat&id=4d423834313833353835,2026-04-19 13:52:36,21.21086,72.771334,,Real Homes Real Estate,"Surat, Gujarat",,,,Apartment,Unfurnished,4,5,East,1500,Sq-ft,5 to 10 years,"3 BHK apartment is available on rent in Palanpur Gam Surat right away. The flat is available for rent at a competitive amount of ₹22,000. Located on the 4 floor, the flat comprises 3 bathrooms, 3 balcony, and has a carpet area of 750 sqft. This flat is fitted with power back up, security, service/goods lift, intercom facility, ro water system. Visit the flat at Nr. Raj World Mall, Neelkanth Crossroads, Palanpur Canal Rd, Palanpur, Surat, Gujarat.",22000,66000,0,15,3,,Yes,No,No,"Service/Goods Lift, RO Water System, Banquet Hall, Bar/Lounge",True,True,Agent,53,Immediately,2026-04-18T23:45:33.000Z,Today,True
ZUaqUaCj7z9zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1570-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423734343533303333,2026-04-19 13:52:36,21.215963,72.770389,,Topdeal Properties,"Surat, Gujarat",,,,Apartment,Semi-Furnished,2,5,East,1570,Sq-ft,5 to 10 years,"Best 3BHK flat for rent in budget. If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Palanpur. Available at a rental price of ₹17,500, this 3 BHK flat is worth considering. The flat is on the 2 floor and includes 3 bathrooms, 1 balcony with a covered area of 1570 sqft. 1 Covered parking space is also available. This flat is fitted with reserved parking. The full address of the apartment is Palanpur, Surat, Gujarat.",17500,50000,0,11,3,1 Covered,No,No,No,,True,True,Agent,73,Immediately,2026-03-21T12:20:28.000Z,"Mar 21, '26",True
S6rqT5Y9kVZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1865-Sq-ft-Multistorey-Apartment-FOR-Rent-Althan-in-Surat&id=4d423831353634313139,2026-04-19 13:52:36,21.1493019,72.8053877,,Althan,"Surat, Gujarat","19201|Software Technology Parks Of India (Stpi) Surat, 19202|I.G. Desai School, 19202|South Indian Talent School",,,Apartment,Unfurnished,9,12,East,1865,Sq-ft,5 to 10 years,"Multistorey apartment is available for rent. It has a covered area of 1865 sq-ft, it is 3 BHK apartment. Please contact for more details. Check out this newly constructed 3 BHK flat on rent in the prime location of Althan Surat. You can get this flat at monthly rent of ₹24,000. Located on the 9 floor, the flat comprises 3 bathrooms, 1 balcony, and has a carpet area of 1050 sqft. This unit is designed with power back up, reserved parking, security, air conditioned, visitor parking, intercom facility, ro water system. Visit the apartment at Althan - Sarsana Rd, Surat, Gujarat .",24000,75000,,13,3,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",True,True,Agent,53,Immediately,2026-03-30T02:08:11.000Z,"Mar 30, '26",True
ohc1FPul/v1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1900-Sq-ft-Multistorey-Apartment-FOR-Rent-Piplod-in-Surat&id=4d423833393335313835,2026-04-19 13:52:36,21.1610353,72.7762099,,Piplod,"Surat, Gujarat","19201|Gidc Icchapore, 19201|Software Technology Parks Of India (Stpi), 19202|Jh Ambani High School, 19202|Radiant English Academy, 19206|Vijay Sales, 19206|Rahulraj Mall",,,Apartment,Furnished,6,13,,1900,Sq-ft,5 to 10 years,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Piplod. Available at a rental price of ₹25,000, this 3 BHK flat is worth considering. The flat is located on the 6 floor which includes 3 bathrooms, 2 balcony, and covers a carpet area of 1200 sqft. This property offers power back up, reserved parking, security, service/goods lift, air conditioned, intercom facility, ro water system.",25000,,,13,3,,No,No,No,"Air Conditioned, Banquet Hall, Bar/Lounge, Jogging and Strolling Track",True,True,Agent,38,Immediately,2026-03-25T09:21:25.000Z,"Mar 25, '26",True
di/6NbTjq2dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1353-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangir-Pura-in-Surat&id=4d423833303238323031,2026-04-19 13:52:36,21.247161,72.8018701,,Jahangir Pura,"D-204, Vaishnodevi sky, canal road, near Vaishnodevi Blue Bells, jahangirpura",,,,Apartment,Semi-Furnished,2,12,,1353,Sq-ft,,"A beautiful 3 BHK flat is available for rent in Jahangir Pura. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹22,000. The apartment is on the 2 floor, has a carpet area of 1000 sqft with 3 bathrooms and 2 balcony. Visit the flat at Jahangirpura, Surat.. You can find the 3 BHK flat without any brokerage.",22000,66000,2000,16,3,,No,No,No,,False,False,Owner,38,Immediately,2026-04-01T16:13:08.000Z,"Apr 01, '26",True
O9/CEOpen45zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1726-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423731303635313337,2026-04-19 13:52:36,21.215963,72.770389,,Ashish Gor,"A-1001 Nakshatra Galaxia, Palanpore Surat",,,,Apartment,Unfurnished,10,15,,1726,Sq-ft,New Construction,"If you are searching a 3 BHK apartment for rent in Palanpur, check out this amazing rental flat. The Rent amount of this 3 BHK apartment is set at an attractive price of ₹25,000. Located on the 10 floor, the flat comprises 3 bathrooms, 1 balcony, and has a covered area of 1726 sqft. This is a no-brokerage flat, as the owner is offering this 3 BHK flat on rent.",25000,50000,2500,14,3,,No,No,No,,False,False,Owner,40,Immediately,2026-02-19T13:28:26.000Z,"Feb 19, '26",True
n99i80QgbLBzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Bhatha-in-Surat&id=4d423735343431313035,2026-04-19 13:52:36,21.190386,72.765712,,Ashish Kakroo,8f102.,,,,Apartment,Semi-Furnished,1,13,South - East,1800,Sq-ft,5 to 10 years,"A well-maintained 3 BHK semi-furnished flat is available FOR RENT at Green City, Gaurav Path Road, Surat. airy, well illuminated, spacious, 1st floor, bed, sofa set, dining table, dressing tables, curtains, refrigerator, TV, microwave, kitchen with trolley, fans, tube lights and dedicated parking..Rent is 25,000 per month and the flat is available for immediate possession.",25000,75000,27000,14,3,,No,No,No,"Laundry Service, RO Water System, Banquet Hall, Jogging and Strolling Track",False,False,Owner,73,Immediately,2026-02-26T22:30:33.000Z,"Feb 27, '26",True
wKMB5tZy65JzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1640-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Surat&id=4d423833353637383535,2026-04-19 13:52:36,,,,latesh kapadia,"Surat, Gujarat",,,,Apartment,Semi-Furnished,3,3,,1640,Sq-ft,,"If you are searching a 3 BHK apartment for rent in Ghod Dod Road, Surat, check out this amazing rental flat. The flat is available for rent at a competitive amount of ₹25,000. The owner has posted this 3 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",25000,,,15,2,,No,No,No,,False,False,Owner,28,Immediately,2026-02-26T11:44:36.000Z,"Feb 26, '26",True
D0QopgCt/QpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1785-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangir-Pura-in-Surat&id=4d423831353536353735,2026-04-19 13:52:36,21.247161,72.8018701,,Jahangir Pura,Jahangir Pura,,,,Apartment,Furnished,12,12,North - West,1785,Sq-ft,5 to 10 years,"Fully Furnished and Secured New Green Flat in Middle of Surat with Green Forest and Tapi River Resort view from all rooms and balconies for Peace of Mind. Best connectivity with Iscon Temple, Hospitals, Schools etc nearby with society all modern common aminities like 24 hours security, community halls, gym, jogging area, children play area etc",24000,50000,1500,13,3,,No,No,No,"Air Conditioned, Banquet Hall, Jogging and Strolling Track, Outdoor Tennis Courts",False,False,Owner,78,Select Date,2026-03-27T09:35:41.000Z,"Mar 27, '26",True
J3gSHx8jwFlzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1300-Sq-ft-Multistorey-Apartment-FOR-Rent-in-Surat&id=4d423531363434393837,2026-04-19 13:52:36,,,,manoj,"Surat, Gujarat",,,,Apartment,Semi-Furnished,1,4,,1300,Sq-ft,,"You can explore this 3 BHK flat on rent in Om Residency Chaprabhatta Road Amroli Surat Surat. Available at a rental price of ₹7,500, this 3 BHK flat is worth considering. Do not pay any brokerage fee for this 3 BHK rental flat since the property ad is posted by the flat owner.",7500,,,6,3,,No,No,No,,False,False,Owner,41,Immediately,2026-03-24T21:32:33.000Z,"Mar 25, '26",True
zyuXQgSxG9FzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1350-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423833393032303539,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal,"Surat, Gujarat","19202|Seven Steps School, 19202|International Institute Of Management And Technical Studies (Iimt), 19206|Bellissimo Hub, 19206|Pal. Star World",,,Apartment,Semi-Furnished,8,12,,1350,Sq-ft,,"Check out this newly constructed 3 BHK flat on rent in the prime location of Pal Surat. ₹23,000 is the monthly rent of this 3 BHK flat. The full address of the apartment is Pal Gam, Surat, Gujarat. This is a no-brokerage flat, as the owner is offering this 3 BHK flat on rent.",23000,,,17,3,,No,No,No,,False,False,Owner,28,Immediately,2026-03-22T12:41:50.000Z,"Mar 22, '26",True
SYbTNN4TJzFzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Rent-Piplod-in-Surat&id=4d423634353030313937,2026-04-19 13:52:36,21.1610353,72.7762099,,Piplod,"Surat, Gujarat","19201|Software Technology Parks Of India (Stpi), 19201|Gidc Icchapore, 19202|Jh Ambani High School, 19202|Radiant English Academy, 19206|Kamdhenu Mall, 19206|Big Bazaar",,,Apartment,Furnished,3,9,,1800,Sq-ft,5 to 10 years,"Check out this newly constructed 3 BHK flat on rent in the prime location of Piplod Surat. This 3 BHK flat can be availed at the rental price of ₹25,000. The apartment is on the 3 floor, has a carpet area of 1500 sqft with 3 bathrooms and 3 balcony. Visit the flat at Piplod, Surat, Gujarat. This 3 BHK apartment ad is listed by the owner, so there is no brokerage fee.",25000,75000,2000,14,3,,No,No,No,,False,False,Owner,33,Immediately,2026-03-21T10:21:11.000Z,"Mar 21, '26",True
ivIRglHUdMtzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1825-Sq-ft-Multistorey-Apartment-FOR-Rent-Palanpur-in-Surat&id=4d423637313439383333,2026-04-19 13:52:36,21.215963,72.770389,,Arun shahi,"Surat, Gujarat",,,,Apartment,Semi-Furnished,5,13,,1825,Sq-ft,,"Find 3 BHK flat for rent in Palanpur Surat. Available at a rental price of ₹24,000, this 3 BHK flat is worth considering. The apartment is on the 5 floor, has a carpet area of 1250 sqft with 3 bathrooms and 3 balcony. Visit the flat at Palan Pur Patiya, Surat.. This 3 BHK apartment ad is listed by the owner, so there is no brokerage fee.",24000,48000,,13,3,,No,No,No,,False,False,Owner,33,Immediately,2026-03-21T22:30:36.000Z,"Mar 22, '26",True
/SlakGRJlZpzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1592-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangirabad-in-Surat&id=4d423832383330393135,2026-04-19 13:52:36,21.216427,72.78212,,Vishal Garg,"Surat, Gujarat",,,,Apartment,Semi-Furnished,11,14,,1592,Sq-ft,,"You can avail the 3 BHK flat for rent in the well-known location of Jahangirabad. The multistorey apartment is available at rent of ₹22,000. This flat is located at Jahangirabad, Surat Gujrat. This 3 BHK apartment ad is listed by the owner, so there is no brokerage fee.",22000,,,14,3,,No,No,No,,False,False,Owner,46,Immediately,2026-03-14T21:30:39.000Z,"Mar 15, '26",True
mCDBHvE4+5FzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Rent-Althan-in-Surat&id=4d423832383434383839,2026-04-19 13:52:36,21.1493019,72.8053877,,Althan,"Rameshwaram Green, Opposite Althan D Mart, beside Rameshwar Hills Althan, Surat, Gujarat","19201|Software Technology Parks Of India (Stpi) Surat, 19202|Broadway International School, 19202|I.G. Desai School",,,Apartment,Unfurnished,9,10,West,1400,Sq-ft,5 to 10 years,"Garden facing flat, Society Main Road Facing, This flat gets more Sunlight and more Air. The Landlord lives in Rajasthan. 3 BHK apartment is available on rent in Althan Surat right away. This 3 BHK flat can be availed at the rental price of ₹19,000. The flat is on the 9 floor and includes 2 bathrooms, 2 balcony with a carpet area of 1400 sqft. The apartment is equipped with power back up, reserved parking, security, service/goods lift, visitor parking, intercom facility, ro water system. You can visit the flat at Rameshwaram Green, opp. DMart, beside rameshwar hills before sewage bridge, Althan, Surat, Gujarat . Do not pay any brokerage fee for this 3 BHK rental flat since the property ad is posted by the flat owner.",19000,61000,0,14,2,,Yes,No,No,"Service/Goods Lift, Visitor Parking, Internet/Wi-Fi Connectivity, RO Water System",False,False,Owner,85,Immediately,2026-03-04T22:30:37.000Z,"Mar 05, '26",True
gi2cx9aSmKNzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2695-Sq-ft-Multistorey-Apartment-FOR-Rent-Pal-in-Surat&id=4d423732313135303133,2026-04-19 13:52:36,21.1807801,72.7529018,,Pal, Pal,"19202|Gajera Global School, 19202|International Institute Of Management And Technical Studies (Iimt), 19206|Bellissimo Hub, 19206|Pal. Star World",,,Apartment,Semi-Furnished,3,13,South -West,2695,Sq-ft,Less than 5 years,"It is 3bhk flat is located in the one of the best society of Pal. It is 3bhk flat with semi furnished. Preference is to be given to service class. The flat is very spacious and well maintained. It is having 3bed room, 3 bathroom and 1 balcony. Brokers may please not contact.",25000,78000,0,9,3,,Yes,Yes,No,RO Water System,False,True,Owner,80,Immediately,2026-04-10T23:35:52.000Z,"Apr 11, '26",True
6LS7IgzEPsVzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-2000-Sq-ft-Multistorey-Apartment-FOR-Rent-Bhatar-Road-in-Surat&id=4d423734383331353137,2026-04-19 13:52:36,21.1699161,72.815363,,Bhatar Road,"Surat, Gujarat",,,,Apartment,Semi-Furnished,5,8,,2000,Sq-ft,,"If you are planning to rent a flat, you can consider this 3 BHK flat situated in the prime location of Bhatar Road. The apartment is available at an affordable rental price of ₹20,000. Visit the flat at Bhatar Road, Surat, Gujarat. The owner has posted this 3 BHK flat for rent, so the brokerage fees is zero on this multistorey apartment.",20000,,,10,3,,No,No,No,,False,False,Owner,0,Immediately,2026-04-01T16:13:11.000Z,"Apr 01, '26",True
fzshUW+I3ZZzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1500-Sq-ft-Multistorey-Apartment-FOR-Rent-Jahangirabad-in-Surat&id=4d423537373537313639,2026-04-19 13:52:36,21.216427,72.78212,,Kunal Srivastava,"Surat, Gujarat",,,,Apartment,Semi-Furnished,7,13,,1500,Sq-ft,,"3 BHK apartment is available on rent in Jahangirabad Surat right away. This 3 BHK flat can be availed at the rental price of ₹10,000. The flat is on the 7 floor and includes 3 bathrooms, 2 balcony with a carpet area of 920 sqft. The address is Jahangirabad, Surat, Gujarat. Do not pay any brokerage fee for this 3 BHK rental flat since the property ad is posted by the flat owner.",10000,4000,500,7,3,,No,No,No,,False,False,Owner,33,Immediately,2026-03-18T17:54:10.000Z,"Mar 18, '26",True
fN1yR/8DeT5zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-1505-Sq-ft-Multistorey-Apartment-FOR-Rent-Adajan-in-Surat&id=4d423130333734373434,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,"Surat, Gujarat","19202|Lp Savani International School, 19202|International Institute Of Management And Technical Studies (Iimt), 19206|Pal. Star World, 19206|Regent Mall",,,Apartment,Furnished,,,East,1505,Sq-ft,Less than 5 years,"3 BHK apartment is available on rent in Adajan Surat right away. You can get this flat at monthly rent of ₹25,000. Get access to smart facilities such as 1 Wardrobe, 2 Bed, 1 TV, Fridge, 1 AC, Sofa, Washing Machine, Dining Table and Gas Connection simply by choosing this flat for rent. 1 Covered parking facility are also available. This unit is designed with power back up, reserved parking, security, visitor parking, intercom facility. The apartment is located at Adajan, Surat, Gujarat. This is a no-brokerage flat, as the owner is offering this 3 BHK flat on rent.",25000,,,17,3,1 Covered,No,No,No,"Visitor Parking, Intercom Facility, Jogging and Strolling Track",False,True,Owner,40,Immediately,2026-02-24T23:39:42.000Z,"Feb 25, '26",True
rCEHMV4vr5dzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/3-BHK-Multistorey-Apartment-FOR-Rent-Adajan-in-Surat&id=4d423634353334393733,2026-04-19 13:52:36,21.1973663,72.782489,,Adajan,"Surat, Gujarat","19202|International Institute Of Management And Technical Studies (Iimt), 19202|Lp Savani International School, 19206|Imperial Square Mall, 19206|Pal. Star World",,,Apartment,,,,,,,,"You can explore this 3 BHK flat on rent in Adajan Surat. Visit the flat at Adajan, Surat, Gujarat. You can find the 3 BHK flat without any brokerage.",,,,,2,,No,No,No,,False,False,Owner,14,Immediately,2026-03-15T17:47:20.000Z,"Mar 15, '26",True
iSfGp0YBLodzpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Rent-Althan-in-Surat&id=4d423633363832363833,2026-04-19 13:52:36,21.1493019,72.8053877,,Althan,althan,"19201|Software Technology Parks Of India (Stpi) Surat, 19202|Broadway International School, 19202|South Indian Talent School",,,Apartment,Semi-Furnished,3,10,,1200,Sq-ft,5 to 10 years,"2bhk flat for rent in althan..... Find 2 BHK flat for rent in Althan Surat. The apartment is available at an affordable rental price of ₹18,000. Live in this lovely flat and get access to various useful facilities such as Gas Connection. The flat is on the 3 floor and includes 2 bathrooms, 1 balcony with a carpet area of 850 sqft. You will also find 1 Covered parking facility. The apartment is equipped with power back up, reserved parking, security. Visit the flat at althan, Althan, Surat, Gujarat.",18000,51000,0,15,2,1 Covered,No,No,No,,True,True,Agent,91,Immediately,2026-04-11T07:16:23.000Z,"Apr 11, '26",True
z8S/irzD3V1zpSvf+uAgZw==,Magicbricks,https://www.magicbricks.com/property-details/2-BHK-1200-Sq-ft-Multistorey-Apartment-FOR-Rent-Citylight-Area-in-Surat&id=4d423834313334303635,2026-04-19 13:52:36,21.1666367,72.7955775,,Citylight Area,"citylight, surat",,,,Apartment,Semi-Furnished,2,10,North,1200,Sq-ft,15 to 20 years,"2 BHK SANSKRUTI apartment Near SBITwo bedroom apartmentHaving beds air condition aqua guard dining table Find this 2 BHK rental flat in Citylight Area Surat. The Rent amount of this 2 BHK apartment is set at an attractive price of ₹23,000. The residents of the flat have access to additional facilities such as 1 Wardrobe, 2 Bed, 1 AC, Sofa, Dining Table and Gas Connection. Located on the 2 floor, the flat comprises 2 bathrooms, 1 balcony, and has a carpet area of 745 sqft. You will also find 1 Covered parking facility. This unit features reserved parking, security. Visit the apartment at citylight, surat, Citylight Area, Surat, Gujarat.",23000,70000,2,19,2,1 Covered,No,No,No,,False,True,Agent,95,Immediately,2026-04-08T06:14:48.000Z,"Apr 08, '26",True
